segment_id,street,start_latitude,start_longitude,end_latitude,end_longitude,street_norm,geometry
1034,Wacker,41.885727,-87.63715,41.881916,-87.63708,WACKER,"LINESTRING (447138.0287312403 4637284.984967538, 447141.21750590845 4636861.825746096)"
1035,Wacker,41.886856,-87.63563,41.885727,-87.63715,WACKER,"LINESTRING (447265.55370329507 4637409.412771814, 447138.0287312403 4637284.984967538)"
1036,Wacker,41.887066,-87.632484,41.886993,-87.635445,WACKER,"LINESTRING (447526.5093041885 4637430.7803445505, 447280.85790684976 4637424.547557973)"
479,111th,41.69211,-87.65214,41.692234,-87.642365,111TH,"LINESTRING (445731.79753631464 4615797.687520239, 446545.1955308209 4615805.552615466)"
480,111th,41.692234,-87.642365,41.692326,-87.63293,111TH,"LINESTRING (446545.1955308209 4615805.552615466, 447330.6271331983 4615809.903499852)"
481,111th,41.692326,-87.63293,41.692482,-87.62104,111TH,"LINESTRING (447330.6271331983 4615809.903499852, 448319.9067688852 4615820.068062225)"
482,111th,41.692482,-87.62104,41.692627,-87.609856,111TH,"LINESTRING (448319.9067688852 4615820.068062225, 449250.7630281023 4615829.511858214)"
536,Cermak,41.851746,-87.705215,41.85174,-87.695435,CERMAK,"LINESTRING (441460.1983006975 4633556.298725916, 442272.1086724719 4633549.253510456)"
537,Cermak,41.85174,-87.695435,41.851933,-87.685646,CERMAK,"LINESTRING (442272.1086724719 4633549.253510456, 443084.8247421434 4633563.895956916)"
538,Cermak,41.851933,-87.685646,41.852024,-87.675865,CERMAK,"LINESTRING (443084.8247421434 4633563.895956916, 443896.81581188046 4633567.624134384)"
539,Cermak,41.852024,-87.675865,41.852215,-87.66594,CERMAK,"LINESTRING (443896.81581188046 4633567.624134384, 444720.9227478894 4633582.3633451965)"
1172,Harlem,41.96834,-87.80738,41.953815,-87.80755,HARLEM,"LINESTRING (433101.2820948082 4646576.475977723, 433072.1740826431 4644963.754839172)"
1187,Sheridan,42.012833,-87.663635,42.005543,-87.6611,SHERIDAN,"LINESTRING (445050.2204333905 4651414.0160471285, 445253.7029161774 4650602.998415606)"
979,Pershing,41.824078,-87.617,41.82402,-87.62645,PERSHING,"LINESTRING (448761.18289003416 4630428.040205742, 447976.1187339599 4630427.367865563)"
980,Pershing,41.824078,-87.606895,41.824078,-87.617,PERSHING,"LINESTRING (449600.05568895256 4630422.065333552, 448761.18289003416 4630428.040205742)"
1117,111th,41.691704,-87.70083,41.691498,-87.7203,111TH,"LINESTRING (441679.56308487756 4615784.615235002, 440059.12056471175 4615775.1105592875)"
886,Lake Shore Dr,41.792416,-87.58012,41.79522,-87.57901,LAKE SHORE,"LINESTRING (451800.2268171845 4626891.406177356, 451894.23912744323 4627202.080106653)"
783,Peterson,41.990036,-87.74832,41.9903,-87.75066,PETERSON,"LINESTRING (438015.93501477723 4648940.7397778, 437822.1817196445 4648971.662286091)"
784,Peterson,41.990147,-87.73838,41.990036,-87.74832,PETERSON,"LINESTRING (438839.47509398713 4648945.875108691, 438015.93501477723 4648940.7397778)"
843,Harlem,41.975468,-87.807205,41.96826,-87.80732,HARLEM,"LINESTRING (433123.27682759514 4647367.518987067, 433106.25562666083 4646567.533903247)"
850,Higgins,41.980995,-87.80696,41.978733,-87.79646,HIGGINS,"LINESTRING (433149.2856285147 4647981.044194296, 434016.64125201193 4647721.742091165)"
851,Higgins,41.978733,-87.79646,41.97612,-87.78786,HIGGINS,"LINESTRING (434016.64125201193 4647721.742091165, 434726.9422499177 4647425.020813674)"
852,Higgins,41.97612,-87.78786,41.973053,-87.77824,HIGGINS,"LINESTRING (434726.9422499177 4647425.020813674, 435520.9151631087 4647077.205487822)"
530,Caldwell,41.990288,-87.75094,41.996246,-87.764175,CALDWELL,"LINESTRING (437799.42037552956 4648970.591105724, 436708.8904297833 4649641.86744046)"
753,Ewing,41.721325,-87.53505,41.72294,-87.53636,EWING,"LINESTRING (455495.59313147434 4618974.297693926, 455387.5579425042 4619154.127150419)"
971,Pershing,41.82382,-87.62645,41.82388,-87.617,PERSHING,"LINESTRING (447975.9550650163 4630404.920707387, 448761.02473230864 4630406.016583066)"
972,Pershing,41.82388,-87.617,41.82388,-87.606895,PERSHING,"LINESTRING (448761.02473230864 4630406.016583066, 449599.9001207758 4630400.04171555)"
1118,111th,41.691917,-87.68115,41.691704,-87.70083,111TH,"LINESTRING (443317.1432639341 4615795.1976330355, 441679.56308487756 4615784.615235002)"
785,Peterson,41.990307,-87.72865,41.990147,-87.73838,PETERSON,"LINESTRING (439645.36436900136 4648956.762640714, 438839.47509398713 4648945.875108691)"
787,Peterson,41.99052,-87.711105,41.99039,-87.718864,PETERSON,"LINESTRING (441099.0452142466 4648968.263136717, 440456.23389425006 4648959.228372362)"
788,Peterson,41.990574,-87.699394,41.99052,-87.711105,PETERSON,"LINESTRING (442069.13258134644 4648966.204302272, 441099.0452142466 4648968.263136717)"
789,Peterson,41.990658,-87.68969,41.990574,-87.699394,PETERSON,"LINESTRING (442873.043584685 4648969.0030428795, 442069.13258134644 4648966.204302272)"
845,Harlem,41.98998,-87.80706,41.982777,-87.80712,HARLEM,"LINESTRING (433150.46827768907 4648978.56982539, 433137.8766120759 4648178.964596266)"
846,Harlem,41.997776,-87.806984,41.98998,-87.80706,HARLEM,"LINESTRING (433164.946340656 4649844.23727045, 433150.46827768907 4648978.56982539)"
460,95th,41.722366,-87.57537,41.72257,-87.559875,95TH,"LINESTRING (452142.4990987335 4619111.549131084, 453431.49940501445 4619125.4978427645)"
484,111th,41.692062,-87.67058,41.69191,-87.68117,111TH,"LINESTRING (444197.22894004366 4615804.387100991, 443315.8667814122 4615794.360629755)"
492,Monterey,41.692177,-87.66349,41.692066,-87.67048,MONTEREY,"LINESTRING (444787.14007600024 4615812.525411982, 444205.48581373703 4615804.74637483)"
670,Cumberland,41.966602,-87.836464,41.98422,-87.836395,CUMBERLAND,"LINESTRING (430689.57054046943 4646406.458897125, 430714.3577229734 4648362.331817294)"
279,Irving Park,41.95211,-87.82698,41.952408,-87.81707,IRVING PARK,"LINESTRING (431459.84862304793 4644789.78983267, 432281.55881233007 4644814.947499271)"
229,Roosevelt,41.865757,-87.76435,41.865612,-87.77415,ROOSEVELT,"LINESTRING (436565.1947915985 4635153.948479491, 435752.0453362803 4635145.139319027)"
168,Irving Park,41.951916,-87.836716,41.95211,-87.82698,IRVING PARK,"LINESTRING (430652.78585816873 4644776.020801153, 431459.84862304793 4644789.78983267)"
856,Higgins,41.979008,-87.796455,41.98127,-87.80695,HIGGINS,"LINESTRING (434017.556868258 4647752.231403103, 433150.20497332566 4648011.53344891)"
857,Higgins,41.976395,-87.78786,41.979008,-87.796455,HIGGINS,"LINESTRING (434727.2227250212 4647455.515982256, 434017.556868258 4647752.231403103)"
858,Higgins,41.973328,-87.77824,41.976395,-87.78786,HIGGINS,"LINESTRING (435521.192196154 4647107.700632844, 434727.2227250212 4647455.515982256)"
882,LaSalle,41.913174,-87.63285,41.91116,-87.63333,LASALLE,"LINESTRING (447517.5096950815 4640329.690996674, 447475.9976304981 4640106.357267211)"
946,Milwaukee,41.990196,-87.78122,41.982918,-87.77454,MILWAUKEE,"LINESTRING (435291.11644546746 4648982.863305051, 435836.765566869 4648169.717476408)"
947,Milwaukee,41.997353,-87.78807,41.990196,-87.78122,MILWAUKEE,"LINESTRING (434730.9363156353 4649782.633814221, 435291.11644546746 4648982.863305051)"
969,Pershing,41.82339,-87.64595,41.823715,-87.63051,PERSHING,"LINESTRING (446356.1357110563 4630369.476949562, 447638.79993231565 4630395.951006583)"
970,Pershing,41.823715,-87.63051,41.82382,-87.62645,PERSHING,"LINESTRING (447638.79993231565 4630395.951006583, 447975.9550650163 4630404.920707387)"
795,Ridge,41.98518,-87.66241,41.990917,-87.67214,RIDGE,"LINESTRING (445128.17623212584 4648342.954850463, 444326.7442533424 4648986.24740182)"
829,Harlem,41.982777,-87.806755,41.98998,-87.806694,HARLEM,"LINESTRING (433168.2138302675 4648178.678779215, 433180.80207601975 4648978.284022261)"
299,Irving Park,41.952385,-87.82697,41.95219,-87.83671,IRVING PARK,"LINESTRING (431460.77521612286 4644820.278805702, 430653.71591684484 4644806.509709469)"
300,Irving Park,41.952682,-87.81706,41.952385,-87.82697,IRVING PARK,"LINESTRING (432282.48187691654 4644845.436538801, 431460.77521612286 4644820.278805702)"
935,Milwaukee,41.910477,-87.67768,41.903343,-87.66665,MILWAUKEE,"LINESTRING (443797.3335815547 4640058.653532044, 444706.1172658016 4639259.4679513695)"
966,Pershing,41.822975,-87.6849,41.82305,-87.67507,PERSHING,"LINESTRING (443121.25378701213 4630348.362938841, 443937.3991423087 4630350.374868877)"
967,Pershing,41.82305,-87.67507,41.823074,-87.66551,PERSHING,"LINESTRING (443937.3991423087 4630350.374868877, 444731.3204511686 4630346.722437483)"
968,Pershing,41.823074,-87.66551,41.82339,-87.64595,PERSHING,"LINESTRING (444731.3204511686 4630346.722437483, 446356.1357110563 4630369.476949562)"
756,Ewing,41.722942,-87.53673,41.72133,-87.535416,EWING,"LINESTRING (455357.10050371254 4619154.740516413, 455465.13492477086 4618974.910594205)"
936,Milwaukee,41.917572,-87.68873,41.910477,-87.67768,MILWAUKEE,"LINESTRING (442887.4549575257 4640853.732949658, 443797.3335815547 4640058.653532044)"
937,Milwaukee,41.924793,-87.70059,41.917572,-87.68873,MILWAUKEE,"LINESTRING (441910.2061564518 4641663.461262959, 442887.4549575257 4640853.732949658)"
780,Peterson,41.9903,-87.6994,41.990383,-87.6897,PETERSON,"LINESTRING (442068.2515842813 4648935.714285827, 442872.16604429163 4648938.512961066)"
781,Peterson,41.990383,-87.6897,41.99055,-87.67986,PETERSON,"LINESTRING (442872.16604429163 4648938.512961066, 443686.8952950625 4648950.635405787)"
782,Peterson,41.99055,-87.67986,41.990643,-87.67215,PETERSON,"LINESTRING (443686.8952950625 4648950.635405787, 444325.8729637646 4648955.757201003)"
792,Ridge,41.990643,-87.67215,41.984905,-87.66241,RIDGE,"LINESTRING (444325.8729637646 4648955.757201003, 445127.94038149086 4648312.459726376)"
939,Milwaukee,41.939144,-87.72414,41.931953,-87.71243,MILWAUKEE,"LINESTRING (439971.46925363655 4643273.037350513, 440935.02115871536 4642466.534722338)"
940,Milwaukee,41.946243,-87.73581,41.939144,-87.72414,MILWAUKEE,"LINESTRING (439010.5783259389 4644069.487179286, 439971.46925363655 4643273.037350513)"
776,Peterson,41.989872,-87.73839,41.990032,-87.72865,PETERSON,"LINESTRING (438838.5802099459 4648915.385354384, 439645.1049025443 4648926.2674439205)"
777,Peterson,41.990032,-87.72865,41.990116,-87.71887,PETERSON,"LINESTRING (439645.1049025443 4648926.2674439205, 440455.345962007 4648928.738486864)"
778,Peterson,41.990116,-87.71887,41.990246,-87.71111,PETERSON,"LINESTRING (440455.345962007 4648928.738486864, 441098.1600460324 4648937.7731987825)"
779,Peterson,41.990246,-87.71111,41.9903,-87.6994,PETERSON,"LINESTRING (441098.1600460324 4648937.7731987825, 442068.2515842813 4648935.714285827)"
250,55th,41.79275,-87.75251,41.792892,-87.74199,55TH,"LINESTRING (437476.8897938198 4627039.693190568, 438351.1738724202 4627047.765565854)"
656,Congress,41.875484,-87.62763,41.8756,-87.62425,CONGRESS,"LINESTRING (447919.67353727424 4636141.970806823, 448200.22162414173 4636152.631574011)"
775,Peterson,41.98976,-87.74833,41.989872,-87.73839,PETERSON,"LINESTRING (438015.03658967244 4648910.250090103, 438838.5802099459 4648915.385354384)"
931,Milwaukee,41.990196,-87.78085,41.997353,-87.787704,MILWAUKEE,"LINESTRING (435321.45012029074 4648982.58665607, 434761.26659723325 4649782.354730687)"
932,Milwaukee,41.997353,-87.787704,42.011967,-87.80094,MILWAUKEE,"LINESTRING (434761.26659723325 4649782.354730687, 433680.133039231 4651415.130391309)"
941,Milwaukee,41.95342,-87.747475,41.946243,-87.73581,MILWAUKEE,"LINESTRING (438050.60898142774 4644874.535526431, 439010.5783259389 4644069.487179286)"
942,Milwaukee,41.960636,-87.75468,41.95342,-87.747475,MILWAUKEE,"LINESTRING (437460.76098918036 4645681.108775614, 438050.60898142774 4644874.535526431)"
943,Milwaukee,41.967846,-87.760956,41.960636,-87.75468,MILWAUKEE,"LINESTRING (436947.5339299794 4646486.206581211, 437460.76098918036 4645681.108775614)"
948,Milwaukee,42.011967,-87.80144,41.997353,-87.78807,MILWAUKEE,"LINESTRING (433639.0701690336 4651415.514719262, 434730.9363156353 4649782.633814221)"
248,55th,41.792404,-87.772064,41.792404,-87.76224,55TH,"LINESTRING (435851.8559732433 4627015.558184137, 436668.3246835652 4627008.272325753)"
249,55th,41.792404,-87.76224,41.79275,-87.75251,55TH,"LINESTRING (436668.3246835652 4627008.272325753, 437476.8897938198 4627039.693190568)"
526,Caldwell,41.99614,-87.7644,41.99029,-87.751305,CALDWELL,"LINESTRING (436690.45971158857 4649630.171735403, 437769.09048255783 4648971.280701922)"
774,Peterson,41.990025,-87.75067,41.98976,-87.74833,PETERSON,"LINESTRING (437821.28246157756 4648941.172612564, 438015.03658967244 4648910.250090103)"
997,Touhy,42.011803,-87.78884,42.011726,-87.77341,TOUHY,"LINESTRING (434681.8990773659 4651387.614012515, 435959.82804052933 4651367.481234015)"
957,Ohio,41.892544,-87.62416,41.892597,-87.62027,OHIO,"LINESTRING (448221.5019603616 4638033.921745575, 448544.33113636443 4638037.510503749)"
1026,Wacker,41.885723,-87.63679,41.886852,-87.63526,WACKER,"LINESTRING (447168.40871640324 4637284.335906913, 447295.9331598679 4637408.764250439)"
527,Caldwell,42.004818,-87.782265,42.011967,-87.788506,CALDWELL,"LINESTRING (435219.3706477134 4650607.1034895275, 434709.86330502736 4651405.570420932)"
793,Hollywood,41.984905,-87.66241,41.98526,-87.65352,HOLLYWOOD,"LINESTRING (445127.94038149086 4648312.459726376, 445864.5233511651 4648346.193036462)"
1024,Wacker,41.876804,-87.63666,41.881912,-87.6367,WACKER,"LINESTRING (447171.8235082087 4636294.029898708, 447172.2323168598 4636861.172019668)"
528,Caldwell,41.9973,-87.76651,42.004818,-87.782265,CALDWELL,"LINESTRING (436516.57808418386 4649760.494168913, 435219.3706477134 4650607.1034895275)"
872,LaSalle,41.891598,-87.63238,41.89661,-87.63254,LASALLE,"LINESTRING (447539.07900247676 4637933.875948535, 447529.8904519041 4638490.5008440735)"
1291,Chicago,41.896168,-87.65545,41.896297,-87.64774,CHICAGO,"LINESTRING (445628.993055808 4638455.636136641, 446268.3095161279 4638465.181804057)"
873,LaSalle,41.89661,-87.63254,41.90388,-87.63273,LASALLE,"LINESTRING (447529.8904519041 4638490.5008440735, 447520.0224236247 4639297.878886307)"
874,LaSalle,41.90388,-87.63273,41.91116,-87.63296,LASALLE,"LINESTRING (447520.0224236247 4639297.878886307, 447507.0014323463 4640106.128404675)"
875,LaSalle,41.91116,-87.63296,41.913033,-87.632774,LASALLE,"LINESTRING (447507.0014323463 4640106.128404675, 447523.7211870539 4640313.973413184)"
876,LaSalle,41.91291,-87.632935,41.91325,-87.631546,LASALLE,"LINESTRING (447510.3342151006 4640300.518241525, 447625.7656058816 4640337.364257703)"
1298,LaSalle,41.878136,-87.63216,41.88693,-87.632385,LASALLE,"LINESTRING (447546.4234434878 4636439.082879925, 447534.62553135713 4637415.472405326)"
871,LaSalle,41.886932,-87.6323,41.891598,-87.63238,LASALLE,"LINESTRING (447541.59132116043 4637415.844633766, 447539.07900247676 4637933.875948535)"
525,Caldwell,41.997303,-87.76688,41.99614,-87.7644,CALDWELL,"LINESTRING (436486.2515867426 4649761.189289198, 436690.45971158857 4649630.171735403)"
602,Lake Shore Dr,41.976593,-87.65028,41.985554,-87.6534,LAKE SHORE,"LINESTRING (446125.1851205148 4647381.863779315, 445874.8841268978 4648378.728723133)"
1306,Clark,41.867374,-87.63033,41.87452,-87.63058,CLARK,"LINESTRING (447688.95005401707 4635243.178152005, 447674.51633859455 4636036.607562572)"
950,Washington,41.883034,-87.696335,41.88293,-87.70617,WASHINGTON,"LINESTRING (442225.5590925357 4637024.117780152, 441409.51595687954 4637019.349760224)"
1029,Wacker,41.886677,-87.627975,41.888027,-87.62458,WACKER,"LINESTRING (447900.2775586052 4637384.832282263, 448183.0415205619 4637532.708284813)"
1299,LaSalle,41.88693,-87.63258,41.878136,-87.632355,LASALLE,"LINESTRING (447518.1683136748 4637415.5937046865, 447529.96396914986 4636439.2041312605)"
878,LaSalle,41.8916,-87.632744,41.886936,-87.63267,LASALLE,"LINESTRING (447508.7017826515 4637934.52345316, 447511.2118898601 4637416.492106999)"
949,Washington,41.883133,-87.686485,41.883034,-87.696335,WASHINGTON,"LINESTRING (443042.86204713566 4637028.545645964, 442225.5590925357 4637024.117780152)"
762,Harlem,41.77729,-87.80071,41.784687,-87.80103,HARLEM,"LINESTRING (433455.9172244835 4625359.305019869, 433436.93726313004 4626180.777669187)"
763,Harlem,41.784687,-87.80103,41.79194,-87.801346,HARLEM,"LINESTRING (433436.93726313004 4626180.777669187, 433418.4484269639 4626986.151393965)"
834,Harlem,41.78469,-87.8014,41.777294,-87.80108,HARLEM,"LINESTRING (433406.51012706733 4626181.484772138, 433425.4865884899 4625360.012000478)"
879,LaSalle,41.896614,-87.632904,41.8916,-87.632744,LASALLE,"LINESTRING (447499.5156086651 4638491.148410129, 447508.7017826515 4637934.52345316)"
589,Lake Shore Dr,41.884388,-87.61386,41.8919,-87.61391,LAKE SHORE,"LINESTRING (449069.45838698075 4637122.237813396, 449071.6266472003 4637956.207113294)"
591,Lake Shore Dr,41.8919,-87.61391,41.900978,-87.61953,LAKE SHORE,"LINESTRING (449071.6266472003 4637956.207113294, 448612.4429787394 4638967.576767018)"
961,Ontario,41.893326,-87.62422,41.89327,-87.62811,ONTARIO,"LINESTRING (448217.0703092743 4638120.783524004, 447894.24140108447 4638116.786103591)"
880,LaSalle,41.903885,-87.6331,41.896614,-87.632904,LASALLE,"LINESTRING (447489.01822544384 4639298.5311969025, 447499.5156086651 4638491.148410129)"
881,LaSalle,41.91116,-87.63333,41.903885,-87.6331,LASALLE,"LINESTRING (447475.9976304981 4640106.357267211, 447489.01822544384 4639298.5311969025)"
835,Harlem,41.79194,-87.80171,41.78469,-87.8014,HARLEM,"LINESTRING (433388.0207730489 4626986.435085585, 433406.51012706733 4626181.484772138)"
483,111th,41.692627,-87.609856,41.692375,-87.598816,111TH,"LINESTRING (449250.7630281023 4615829.511858214, 450169.24591361184 4615795.114129105)"
962,Ontario,41.89327,-87.62811,41.893204,-87.63264,ONTARIO,"LINESTRING (447894.24140108447 4638116.786103591, 447518.87429048395 4638112.3433824)"
1040,Wacker,41.887638,-87.61403,41.8883,-87.62457,WACKER,"LINESTRING (449058.11453662853 4637483.189872284, 448183.89643613284 4637563.198267414)"
490,111th,41.69265,-87.59881,41.6929,-87.609856,111TH,"LINESTRING (450170.09278123535 4615825.603258216, 449250.9789215306 4615860.005409462)"
319,Irving Park,41.954796,-87.64456,41.954697,-87.6497,IRVING PARK,"LINESTRING (446581.0420503505 4644958.16295717, 446155.4208944299 4644950.364216539)"
1018,Touhy,42.01225,-87.699745,42.011993,-87.70905,TOUHY,"LINESTRING (442059.7311429657 4651373.024089723, 441288.78282582265 4651350.988502697)"
1305,Harrison,41.874653,-87.62761,41.87454,-87.63949,HARRISON,"LINESTRING (447920.89765649947 4636049.626280988, 446935.08015005983 4636044.196071884)"
956,Ohio,41.89245,-87.628075,41.892544,-87.62416,OHIO,"LINESTRING (447896.73937234835 4638025.702624691, 448221.5019603616 4638033.921745575)"
459,95th,41.722206,-87.585106,41.722366,-87.57537,95TH,"LINESTRING (451332.6398762846 4619099.218794978, 452142.4990987335 4619111.549131084)"
1063,Washington,41.883434,-87.66687,41.883286,-87.67669,WASHINGTON,"LINESTRING (444670.58561485173 4637049.172353706, 443855.7779939743 4637039.031755125)"
954,Ohio,41.89238,-87.63705,41.892414,-87.632576,OHIO,"LINESTRING (447152.37424117996 4638023.566211862, 447523.2911922989 4638024.634021059)"
955,Ohio,41.892414,-87.632576,41.89245,-87.628075,OHIO,"LINESTRING (447523.2911922989 4638024.634021059, 447896.73937234835 4638025.702624691)"
529,Caldwell,41.996246,-87.764175,41.9973,-87.76651,CALDWELL,"LINESTRING (436708.8904297833 4649641.86744046, 436516.57808418386 4649760.494168913)"
473,95th,41.72264,-87.57536,41.72248,-87.585106,95TH,"LINESTRING (452143.3374913741 4619142.038575593, 451332.8471284605 4619129.712485988)"
1059,Randolph,41.88443,-87.64743,41.884266,-87.656715,RANDOLPH,"LINESTRING (446284.31567784905 4637147.3644109545, 445513.8215814182 4637135.005911406)"
1060,Randolph,41.884266,-87.656715,41.884266,-87.66333,RANDOLPH,"LINESTRING (445513.8215814182 4637135.005911406, 444965.01355012844 4637139.226866017)"
1062,Washington,41.88318,-87.664825,41.883434,-87.66687,WASHINGTON,"LINESTRING (444840.01108465716 4637019.479183635, 444670.58561485173 4637049.172353706)"
1025,Wacker,41.881912,-87.6367,41.885723,-87.63679,WACKER,"LINESTRING (447172.2323168598 4636861.172019668, 447168.40871640324 4637284.335906913)"
1000,Touhy,42.011597,-87.7286,42.01172,-87.70905,TOUHY,"LINESTRING (439669.9030378513 4651320.530680355, 441288.53023245453 4651320.493206037)"
1001,Touhy,42.01172,-87.70905,42.01198,-87.699745,TOUHY,"LINESTRING (441288.53023245453 4651320.493206037, 442059.4853267663 4651342.952343889)"
1061,Washington,41.884266,-87.66333,41.88318,-87.664825,WASHINGTON,"LINESTRING (444965.01355012844 4637139.226866017, 444840.01108465716 4637019.479183635)"
827,Milwaukee,41.982914,-87.77418,41.990196,-87.78085,MILWAUKEE,"LINESTRING (435867.09886421525 4648169.019655478, 435321.45012029074 4648982.58665607)"
1290,Chicago,41.896496,-87.64774,41.896366,-87.65545,CHICAGO,"LINESTRING (446268.4757924774 4638487.205716554, 445629.16130998824 4638477.660052356)"
334,Western,41.742813,-87.682495,41.750103,-87.68266,WESTERN,"LINESTRING (443250.1958837697 4621446.739965837, 443242.6604161209 4622256.209184835)"
333,Western,41.735527,-87.68233,41.742813,-87.682495,WESTERN,"LINESTRING (443257.73879008665 4620637.695321819, 443250.1958837697 4621446.739965837)"
680,Desplaines,41.88183,-87.644295,41.874374,-87.64404,DESPLAINES,"LINESTRING (446542.30792190915 4636856.555004954, 446556.9873695418 4636028.810019808)"
1083,130th,41.65982,-87.588806,41.659054,-87.55929,130TH,"LINESTRING (450977.51891139254 4612175.051098506, 453434.579169881 4612073.556326167)"
1260,Halsted,41.903637,-87.648285,41.896397,-87.647934,HALSTED,"LINESTRING (446229.5330068179 4639280.406464749, 446252.5707382191 4638476.313230256)"
368,Western,41.69908,-87.68157,41.69178,-87.681335,WESTERN,"LINESTRING (443288.5180331595 4616590.8489960795, 443301.78525457927 4615780.071342465)"
369,Western,41.70638,-87.6818,41.69908,-87.68157,WESTERN,"LINESTRING (443275.88758646714 4617401.199183127, 443288.5180331595 4616590.8489960795)"
327,Western,41.691776,-87.68097,41.699078,-87.681206,WESTERN,"LINESTRING (443332.2567937945 4615779.406837279, 443318.98612399946 4616590.1843994595)"
328,Western,41.699078,-87.681206,41.706375,-87.681435,WESTERN,"LINESTRING (443318.98612399946 4616590.1843994595, 443306.352230267 4617400.5344977835)"
375,Western,41.750103,-87.68303,41.742817,-87.68286,WESTERN,"LINESTRING (443212.2130752165 4622256.450824472, 443219.7484588458 4621447.405064872)"
752,Ewing,41.71281,-87.535095,41.721325,-87.53505,EWING,"LINESTRING (455485.91050815384 4618029.018738338, 455495.59313147434 4618974.297693926)"
370,Western,41.713676,-87.68203,41.70638,-87.6818,WESTERN,"LINESTRING (443263.26237182424 4618211.550447637, 443275.88758646714 4617401.199183127)"
371,Western,41.72094,-87.682236,41.713676,-87.68203,WESTERN,"LINESTRING (443252.5160022719 4619018.0759833995, 443263.26237182424 4618211.550447637)"
673,Cumberland,41.984222,-87.83676,41.966602,-87.83683,CUMBERLAND,"LINESTRING (430684.02530331234 4648363.051681331, 430659.2256196522 4646406.755220758)"
1224,Halsted,41.896397,-87.64755,41.903637,-87.6479,HALSTED,"LINESTRING (446284.2145701598 4638476.0743253445, 446261.1732641738 4639280.167423725)"
674,Ramp To Cermak Rd,41.838272,-87.63025,41.845554,-87.63092,RAMP TO CERMAK,"LINESTRING (447672.19940523355 4632011.990446184, 447622.3951534417 4632820.92350181)"
374,Western,41.742817,-87.68286,41.735527,-87.68269,WESTERN,"LINESTRING (443219.7484588458 4621447.405064872, 443227.2845617807 4620637.936828423)"
1091,130th,41.659325,-87.55929,41.66009,-87.588806,130TH,"LINESTRING (453434.7742811077 4612103.626149527, 450977.7243241617 4612205.120944225)"
994,Touhy,42.011322,-87.81633,42.011578,-87.80658,TOUHY,"LINESTRING (432405.2377375185 4651355.587816516, 433212.8726945983 4651376.312156067)"
847,Harlem,42.004467,-87.806885,41.997776,-87.806984,HARLEM,"LINESTRING (433180.1618741498 4650587.0595816225, 433164.946340656 4649844.23727045)"
848,Harlem,42.011715,-87.80681,42.004467,-87.806885,HARLEM,"LINESTRING (433194.06419325486 4651391.738441131, 433180.1618741498 4650587.0595816225)"
330,Western,41.713673,-87.68166,41.72094,-87.68187,WESTERN,"LINESTRING (443293.7235680864 4618210.8856735835, 443282.9771213123 4619017.834653087)"
1011,Touhy,42.011852,-87.80658,42.011597,-87.81632,TOUHY,"LINESTRING (433213.16003510094 4651406.8075248245, 432406.1602910148 4651386.07716728)"
329,Western,41.706375,-87.681435,41.713673,-87.68166,WESTERN,"LINESTRING (443306.352230267 4617400.5344977835, 443293.7235680864 4618210.8856735835)"
830,Harlem,41.98998,-87.806694,41.997776,-87.80661,HARLEM,"LINESTRING (433180.80207601975 4648978.284022261, 433195.90831298544 4649843.945533573)"
831,Harlem,41.997776,-87.80661,42.004463,-87.80652,HARLEM,"LINESTRING (433195.90831298544 4649843.945533573, 433210.48480143596 4650586.350278965)"
832,Harlem,42.004463,-87.80652,42.011715,-87.80644,HARLEM,"LINESTRING (433210.48480143596 4650586.350278965, 433224.3876674443 4651391.452704076)"
